Age,Flight Distance,Gender_Male,Customer Type_disloyal Customer,satisfaction_satisfied
10,792,True,True,False
42,2895,True,False,True
35,2420,False,False,True
22,102,False,False,False
61,643,False,False,False
57,907,False,False,False
40,1325,False,False,False
15,1141,True,True,False
55,177,False,False,True
23,1016,True,True,True
37,223,False,True,True
57,272,False,False,True
28,2207,True,False,True
68,342,False,False,False
41,795,False,False,False
67,500,False,False,False
51,420,False,False,True
26,946,True,False,False
51,480,False,True,True
30,3560,False,False,True
17,1440,True,False,False
33,2454,False,False,False
54,448,True,False,True
8,1590,True,False,False
33,1476,False,False,True
20,1313,True,True,True
30,1912,True,False,False
58,396,False,True,False
39,2667,False,False,True
38,412,False,False,True
43,315,True,False,True
42,156,False,False,True
59,1910,False,False,True
62,1399,False,False,False
53,3522,False,False,True
31,1235,True,False,False
28,584,True,True,False
25,1066,False,True,True
55,125,False,True,False
56,2028,False,False,True
38,1050,True,False,True
35,282,True,False,False
23,1949,True,False,True
17,414,False,True,True
51,1857,True,False,True
24,1617,False,False,True
38,304,False,False,False
39,1235,False,True,False
28,3018,True,False,True
8,862,True,True,False
42,2454,True,False,True
57,588,True,False,False
22,3119,False,False,True
42,495,False,False,True
32,255,True,True,False
45,912,True,False,False
65,646,False,False,False
62,761,False,False,False
41,323,False,False,True
13,759,True,True,True
38,337,False,False,False
34,362,True,False,False
61,402,True,False,True
37,1562,True,False,True
52,1747,False,False,False
46,2330,False,False,True
29,621,True,False,False
60,3796,False,False,False
14,116,False,False,False
48,216,True,False,False
29,2338,False,False,True
70,594,True,False,False
48,2449,True,False,True
37,370,False,True,False
37,2935,True,False,True
33,248,False,False,False
64,281,True,False,True
31,546,True,False,True
55,2615,False,False,True
36,193,True,True,False
51,744,True,False,False
17,491,True,True,False
58,2213,True,False,True
37,1096,False,False,False
54,1942,False,False,True
38,409,True,True,False
45,2156,False,False,True
56,692,False,False,False
41,1041,True,False,False
25,2295,True,False,False
52,1744,True,False,True
23,414,True,False,True
33,228,False,False,True
32,862,False,False,True
63,2361,True,False,True
29,1885,False,False,True
58,163,True,False,False
38,721,False,True,False
67,1129,True,False,True
46,2283,False,False,True
27,290,False,True,False
47,526,False,False,True
31,1011,True,True,False
25,689,False,True,False
28,228,True,False,False
33,1138,True,False,False
15,296,False,False,False
32,2176,False,False,False
39,473,True,False,True
48,927,False,True,False
30,476,True,False,True
46,3100,False,False,True
20,296,False,True,False
56,1005,False,False,False
37,595,True,False,False
39,421,True,False,True
20,1145,False,True,True
54,697,False,False,False
66,920,False,False,False
25,74,False,False,False
44,2084,True,False,True
28,305,True,False,False
41,737,False,False,True
36,3024,True,False,False
22,627,False,False,False
29,1426,True,False,False
42,862,False,False,False
33,678,True,False,False
39,2784,False,False,False
43,315,True,False,True
41,216,True,True,False
41,704,True,False,False
25,1368,True,False,False
42,1013,False,True,False
39,985,True,False,False
36,3088,True,False,True
13,342,True,False,False
65,1076,False,False,False
60,2161,False,False,False
48,2269,False,False,False
46,595,False,False,False
36,835,True,True,False
23,1032,True,False,True
24,471,False,True,True
57,2002,True,False,True
23,1565,True,False,False
50,283,False,False,False
24,644,False,True,True
32,873,False,True,False
63,631,True,False,False
45,3234,True,False,True
22,562,True,False,True
64,3407,True,False,True
43,954,True,False,True
35,396,False,False,False
20,1096,False,True,False
44,1069,False,False,True
61,153,False,False,False
39,814,True,False,False
48,429,False,False,True
36,156,True,True,False
45,3492,True,False,True
25,1379,False,True,False
58,2611,True,False,False
58,2475,True,False,True
51,1237,False,False,False
39,1009,True,False,True
58,1695,False,False,False
25,763,True,False,False
24,420,False,True,False
25,998,False,True,True
66,989,True,False,False
7,216,False,False,False
64,793,True,False,False
21,139,False,True,True
33,2926,False,False,False
59,1973,False,False,True
49,1744,False,False,True
20,363,True,False,False
34,929,False,False,False
37,152,False,False,False
59,434,False,False,True
49,404,True,False,True
59,2404,True,False,True
47,1797,True,False,True
21,1481,True,False,False
64,364,False,True,True
28,528,False,True,False
12,463,False,False,False
45,983,True,False,True
41,528,True,False,False
45,1042,True,False,True
43,3334,True,False,False
41,3400,True,False,True
19,1491,True,False,False
28,3680,True,False,True
56,282,True,False,True
35,631,False,False,True
46,685,True,False,False
51,1529,True,False,True
26,362,True,True,True
27,529,True,False,False
58,334,True,False,True
58,590,False,False,False
12,2402,False,False,False
56,759,False,False,True
35,861,False,True,False
55,695,False,False,False
37,720,False,True,False
23,1488,True,True,False
29,283,True,False,False
28,1205,True,True,False
37,972,False,True,False
18,507,False,False,False
55,280,True,False,False
43,101,False,False,True
40,3162,True,False,True
21,641,True,True,False
53,545,False,False,True
55,1107,False,False,False
25,1770,False,True,False
10,1072,True,False,False
47,1061,False,False,False
38,296,True,True,False
38,3709,False,False,False
22,140,False,True,True
38,1730,True,False,True
39,3625,True,False,True
59,1055,False,False,False
32,158,True,True,False
22,3011,True,False,False
52,2527,False,False,True
68,163,True,True,False
36,472,False,False,True
16,399,True,False,False
22,649,True,True,False
68,2139,True,False,False
34,1012,False,True,False
45,1007,True,False,True
25,255,False,True,False
21,628,False,False,False
8,632,False,True,False
10,1189,True,False,True
14,733,True,False,False
27,1721,True,False,True
52,337,False,False,False
40,508,False,False,True
33,406,True,False,False
56,2531,False,False,True
23,600,True,True,True
72,447,True,False,True
9,710,True,False,False
23,759,False,True,True
58,362,True,False,True
16,1546,True,False,False
53,677,True,False,True
33,3271,False,False,False
41,1874,True,False,False
36,1092,True,True,False
46,1737,False,False,True
44,1037,False,False,True
43,160,False,True,False
21,822,False,True,False
18,2139,False,False,False
54,192,True,False,False
48,2393,True,False,True
59,447,True,False,True
43,1910,True,False,True
20,200,False,False,False
56,597,True,False,False
23,169,True,True,False
23,954,False,True,True
35,3155,False,False,False
24,488,True,False,False
49,1820,True,False,True
9,355,True,False,False
23,280,False,True,False
12,134,False,False,False
25,731,False,False,False
39,1534,True,False,True
39,1737,True,False,True
40,110,True,False,True
16,731,False,False,True
16,160,False,True,False
53,488,False,False,False
37,326,True,False,False
39,239,False,True,True
39,1120,False,True,False
56,1009,False,False,False
39,196,True,True,False
48,611,False,False,False
60,728,True,False,True
30,2402,True,False,False
25,809,True,False,False
52,1091,True,False,True
41,251,False,False,False
50,1024,True,True,False
62,386,True,True,False
53,3785,False,False,True
58,602,False,False,False
48,3617,True,False,True
46,622,True,False,True
24,463,True,True,False
58,594,True,False,True
23,955,False,False,False
20,646,True,True,False
28,1069,False,False,True
16,711,True,False,False
26,1013,False,True,True
58,677,False,False,False
59,1096,False,False,False
58,356,True,False,False
21,405,True,False,False
70,581,False,False,False
69,101,False,False,False
38,667,True,True,True
52,1975,False,False,True
25,425,True,True,False
56,1810,True,False,False
12,2036,False,False,True
35,1542,False,False,False
41,936,True,False,False
22,1565,False,False,True
29,2402,True,False,True
39,221,True,True,False
50,319,True,False,False
51,204,False,False,True
10,483,False,False,False
30,534,False,False,True
15,1621,True,False,False
37,522,True,True,True
42,867,True,False,False
32,864,False,False,False
23,304,True,True,True
33,403,True,False,False
40,259,False,True,True
27,1106,True,True,True
63,978,False,False,False
58,515,False,False,True
49,432,True,False,False
59,127,True,False,True
39,238,True,False,True
47,2454,False,False,True
40,919,False,False,False
62,329,True,True,False
47,351,True,False,True
28,980,False,False,False
41,911,True,False,False
23,1190,True,True,False
23,737,True,False,False
37,2483,True,False,False
43,2560,True,False,True
65,3018,True,False,True
25,123,False,True,False
49,3770,True,False,True
23,1068,False,False,True
43,3849,True,False,True
59,589,False,False,False
46,2620,False,False,True
41,406,True,False,True
45,1946,False,False,True
32,1235,False,False,False
30,2835,False,False,True
54,2720,True,False,True
17,1639,True,False,True
51,637,True,False,True
38,719,False,True,False
42,1544,True,False,True
14,1310,True,True,False
23,1197,True,False,False
51,229,False,False,False
31,483,True,False,True
10,248,True,False,False
59,1590,True,False,True
52,270,True,False,False
56,2689,True,False,True
61,579,False,False,False
57,747,False,False,False
16,431,True,False,False
48,472,True,False,True
52,2229,True,False,False
38,1620,False,False,True
36,1902,False,False,False
29,1249,True,True,False
42,507,True,False,True
52,2142,False,False,True
21,190,False,False,False
17,184,True,False,False
10,622,True,True,False
28,599,True,True,True
30,649,True,False,False
49,2704,True,False,True
52,1192,False,False,True
9,296,False,False,False
29,1717,False,False,False
41,2446,False,False,True
61,670,True,False,False
42,370,False,False,True
51,550,True,False,True
62,872,True,False,False
42,3784,True,False,True
56,603,True,False,True
27,223,True,True,False
47,296,False,False,False
22,312,False,False,False
20,184,True,True,True
30,951,True,True,False
9,451,False,False,False
55,657,True,False,False
36,285,True,True,False
12,792,True,True,False
46,2401,False,False,True
36,859,True,True,False
37,972,True,False,False
30,1290,False,False,False
57,337,True,False,False
19,1846,True,False,False
53,292,True,False,False
39,1652,True,False,True
25,802,False,True,False
39,1946,False,False,False
44,423,True,False,False
43,436,False,False,False
27,528,True,False,False
19,733,True,True,False
9,996,False,False,False
20,1089,True,False,False
31,1846,True,False,False
40,3695,True,False,True
57,333,False,False,True
26,2288,False,False,True
34,684,True,True,False
43,356,True,False,False
58,173,False,False,False
40,308,False,True,True
42,1242,False,False,False
23,366,False,True,False
56,2090,True,False,False
55,420,True,False,False
53,2475,True,False,True
40,647,False,False,True
22,1018,False,True,False
25,650,False,False,True
25,3075,False,False,True
53,2210,True,False,True
22,820,False,False,True
35,1721,False,True,False
41,337,True,False,False
49,2475,True,True,False
19,377,True,True,True
8,1189,True,False,False
60,1379,True,False,False
62,358,False,False,False
29,515,False,True,False
11,1050,True,False,False
50,632,True,False,False
46,1145,True,True,False
29,946,True,True,False
62,3724,True,False,True
53,1620,True,False,False
41,261,True,False,True
27,588,False,False,False
32,337,False,False,False
44,2603,True,False,True
42,488,True,False,False
37,634,True,False,False
42,1389,True,False,True
50,551,False,False,False
47,2157,False,False,True
57,3644,False,False,True
39,308,False,False,True
41,2835,True,False,True
45,3362,True,False,True
50,813,True,False,False
24,372,True,False,False
42,247,True,True,False
44,1072,True,False,False
34,539,True,False,True
12,694,False,False,False
52,89,False,False,True
55,725,False,False,False
69,1055,False,False,False
22,669,False,True,False
25,456,False,True,False
42,692,True,True,True
33,628,False,False,False
58,319,False,False,False
58,268,False,False,False
70,2139,True,False,False
8,700,False,True,False
50,304,False,False,True
48,2405,True,False,True
50,1573,False,False,True
66,977,False,False,False
14,985,False,False,False
69,862,False,False,False
30,2105,True,False,False
21,231,True,False,False
24,1050,True,False,False
21,168,True,True,False
25,3132,True,False,True
30,987,True,True,False
21,209,False,True,False
36,1028,False,True,False
56,2556,True,False,True
48,746,False,False,True
20,577,False,False,False
80,546,False,True,True
59,2222,False,False,True
37,236,False,False,True
32,590,True,False,False
40,1024,True,False,False
25,259,True,False,True
22,557,True,False,False
58,2905,False,False,True
44,2466,False,False,True
8,964,True,False,False
19,2442,False,False,False
47,3729,True,False,False
64,969,True,False,False
70,101,False,False,True
59,715,False,False,False
39,3919,False,False,True
39,874,False,False,True
27,1179,True,True,False
30,1566,True,False,False
13,844,False,True,False
42,3257,False,False,True
61,1660,True,False,False
44,891,False,True,True
36,1935,True,False,True
57,579,True,False,False
59,2715,False,False,True
47,456,False,False,True
36,689,False,False,False
45,1237,True,False,False
40,2145,True,False,True
49,345,True,False,False
60,1773,False,False,True
64,213,False,False,False
55,399,False,False,True
13,1111,False,False,False
36,1926,True,False,False
59,2593,True,False,False
44,1709,False,False,True
23,1013,False,True,False
46,946,True,False,False
36,310,False,False,False
58,314,True,False,False
55,384,True,False,True
23,479,False,True,False
50,1185,False,False,False
41,301,True,True,True
35,2311,True,False,True
56,260,True,False,True
21,175,True,True,False
27,977,True,True,False
46,2062,False,False,True
59,224,False,False,False
36,1746,True,False,True
53,2366,False,False,True
26,666,False,True,False
51,2049,False,False,False
24,550,False,True,False
41,528,False,False,True
51,1969,True,False,True
50,2883,True,False,True
61,541,True,False,False
47,3651,True,False,True
49,946,True,False,True
21,370,True,True,True
19,1576,False,False,False
35,368,False,False,False
22,359,True,False,True
24,1009,False,True,True
51,368,False,False,False
45,2529,False,False,True
24,1723,False,False,False
41,1573,True,False,True
52,1578,True,False,True
27,1331,True,True,True
25,1205,False,True,True
10,317,True,False,False
55,1158,False,False,False
42,2784,True,False,False
21,223,False,False,False
70,925,True,False,False
43,1121,True,False,True
38,311,False,True,False
62,307,True,False,False
27,507,False,True,False
57,3482,True,False,False
40,1660,False,False,False
64,1497,False,False,False
40,216,True,False,False
27,819,True,False,False
69,362,True,False,False
68,733,True,False,False
8,331,True,False,False
53,3448,True,False,True
46,3159,False,False,True
50,2465,False,False,False
46,731,False,False,False
39,2358,True,False,True
70,127,False,False,False
49,775,True,False,True
25,946,True,False,False
35,1235,False,False,True
35,1190,True,True,False
48,1894,True,False,True
47,985,False,False,True
26,550,True,True,True
48,3930,False,False,True
30,853,False,False,True
34,341,False,False,True
58,937,False,False,False
45,2628,True,False,True
9,444,True,False,False
40,3778,False,False,True
67,1729,True,False,False
62,3934,True,False,True
45,342,True,False,False
46,342,False,False,True
47,226,True,False,True
37,933,False,False,False
48,3439,True,False,True
53,1744,True,False,True
57,1426,False,False,True
47,2660,False,False,True
46,1005,False,False,False
44,845,False,False,True
51,3780,True,False,True
43,998,False,True,False
40,794,False,True,False
22,475,True,False,False
34,188,True,False,False
36,2236,True,False,False
26,2402,False,False,True
58,3944,True,False,True
45,440,True,False,False
46,1900,False,False,False
31,3438,True,False,True
47,728,False,False,False
38,2133,False,False,True
26,2342,True,False,False
47,432,False,False,True
40,199,False,False,True
45,509,False,False,True
25,1607,False,True,False
29,867,False,True,False
16,430,False,True,False
49,1961,False,False,True
51,2959,True,False,True
11,2176,True,False,False
59,2556,False,False,True
33,153,True,False,False
29,1874,False,False,False
51,735,True,False,False
28,177,False,False,False
22,268,True,True,True
60,1524,False,False,True
50,675,False,False,False
28,356,False,True,False
70,166,True,False,False
54,302,True,False,False
24,409,True,False,True
47,3221,False,False,True
30,1674,False,False,True
21,196,False,True,True
26,3892,False,False,True
67,304,False,False,False
45,230,False,True,True
42,3309,False,False,True
45,370,False,False,True
33,2151,True,False,True
27,599,False,False,True
36,446,True,True,False
52,2814,False,False,True
13,320,True,False,False
38,802,True,False,False
21,405,False,False,True
16,775,True,False,False
48,1046,False,False,False
53,1670,False,False,False
49,3455,True,False,True
40,846,True,True,False
51,3247,True,False,False
27,602,False,True,False
38,321,True,True,False
26,951,False,False,True
16,192,True,False,False
40,3059,True,False,True
23,1194,False,True,False
28,173,True,False,False
27,1134,True,True,False
41,3544,False,False,False
51,547,False,False,True
50,401,False,False,False
45,3961,False,False,True
22,404,False,False,False
24,819,True,True,True
20,2279,False,False,False
43,630,False,False,False
41,417,True,False,True
42,3426,True,False,True
46,912,False,False,True
20,1569,True,False,True
38,2125,False,False,False
59,677,True,False,False
61,1120,False,False,False
30,296,True,False,False
46,406,True,True,False
18,868,True,False,True
38,366,False,False,False
48,1986,True,False,False
31,2248,True,False,True
25,738,True,True,False
48,641,True,False,False
30,666,False,False,False
38,628,True,False,False
43,1165,False,False,True
25,770,True,False,True
31,1874,False,False,False
11,1542,True,False,False
48,576,False,False,False
43,1440,False,False,False
37,611,True,False,False
34,488,True,False,True
16,977,False,False,False
30,1640,False,False,True
50,134,False,False,True
59,2075,True,False,False
46,1404,True,False,True
56,399,False,False,True
50,337,True,False,False
50,3207,False,False,False
39,3092,True,False,True
36,453,True,False,False
25,3845,False,False,False
37,748,True,False,False
48,888,True,False,True
24,922,False,True,True
70,868,False,False,False
32,541,False,True,False
57,3945,False,False,True
29,323,True,False,True
37,522,True,False,False
30,825,False,True,False
32,480,False,False,True
34,2228,False,False,True
36,223,False,False,False
29,2026,False,False,True
33,1119,False,False,True
18,569,False,False,True
41,771,True,False,False
16,2092,True,True,False
54,1337,False,False,True
34,354,True,True,False
27,1455,False,True,False
36,473,False,False,False
13,1021,True,True,True
19,468,False,False,False
25,338,True,False,False
56,3262,False,False,True
10,2174,False,True,False
41,109,True,False,False
42,368,False,True,True
36,3340,False,False,True
24,373,True,True,False
48,226,True,True,False
45,2486,False,False,True
28,432,False,False,True
41,1127,True,False,False
29,930,False,True,False
64,2402,False,False,False
41,1773,False,False,True
32,2068,False,False,True
38,265,False,False,True
19,458,False,False,False
58,719,True,False,False
56,1572,False,False,True
15,109,False,False,False
48,1846,True,False,True
27,234,False,False,False
52,2742,False,False,True
64,86,True,False,True
49,704,False,False,True
11,2446,False,False,False
60,3177,True,False,True
41,159,True,False,False
57,432,False,False,True
63,546,True,False,False
44,689,True,False,True
45,201,False,False,False
25,414,True,True,False
46,1355,True,True,True
35,190,False,False,True
33,1076,False,False,False
36,899,False,False,True
57,1572,True,False,True
43,236,True,False,False
38,447,True,True,False
57,685,False,False,True
48,1814,True,False,True
32,669,True,True,False
43,501,True,False,True
30,89,False,False,True
24,1189,False,True,False
40,3631,False,False,True
10,507,False,True,False
30,1290,False,False,False
36,1149,True,True,False
46,3926,True,False,True
43,2475,True,False,False
34,1076,True,False,False
47,2465,False,False,False
41,668,True,True,False
41,760,True,False,True
48,629,False,False,False
40,156,True,False,True
28,502,False,True,True
54,1197,False,True,False
57,678,False,False,True
49,637,False,False,True
23,704,False,False,False
50,888,False,False,False
30,853,False,False,False
8,680,False,False,False
59,1096,True,False,True
34,2125,False,False,False
51,3802,False,False,True
30,590,True,False,False
28,680,False,True,True
57,1671,True,False,True
24,296,False,True,True
45,1037,False,False,False
42,143,True,False,False
57,347,False,False,False
23,1369,True,True,False
49,2456,True,False,True
45,2439,True,False,True
30,1053,True,False,False
41,370,True,False,True
65,476,False,False,False
45,677,False,False,False
46,1960,False,False,True
71,337,False,False,True
50,362,True,False,True
31,718,False,False,False
21,1440,True,True,True
32,469,True,True,False
12,271,False,False,False
35,930,True,False,False
41,399,False,False,False
69,221,True,False,True
58,2183,False,False,True
44,3214,True,False,False
48,3457,True,False,True
40,1859,False,False,True
50,2486,False,False,False
31,2306,False,False,True
29,3053,True,False,False
48,425,False,False,False
53,787,False,False,False
59,1205,True,False,False
67,689,False,False,False
7,271,True,False,False
68,925,False,False,False
39,223,False,False,True
44,2253,False,False,True
38,759,True,False,True
40,986,True,False,True
23,247,True,True,True
20,2442,True,False,True
47,1067,True,False,True
38,404,False,False,True
22,587,False,True,False
54,67,True,False,True
20,361,False,True,False
45,1416,True,False,True
22,1235,False,True,False
22,626,False,True,True
16,1969,True,False,False
68,190,False,True,False
69,2106,False,False,False
45,2900,True,False,True
23,696,True,True,False
29,674,False,True,False
25,3371,True,False,True
20,1012,True,True,False
57,1985,False,False,True
39,611,True,True,False
25,118,False,True,False
8,592,False,False,False
55,377,False,False,False
45,2272,False,False,True
45,3438,True,False,True
45,715,True,False,True
52,2300,True,False,True
17,268,False,False,False
33,733,False,False,False
50,2585,True,False,True
41,1431,False,False,True
35,1117,True,False,True
46,666,True,False,True
47,1069,True,False,True
58,934,True,False,True
58,309,True,False,True
51,925,False,False,False
19,666,False,False,False
57,312,True,False,False
24,1829,True,False,False
44,1635,False,False,False
56,821,False,False,False
52,536,False,True,False
69,679,True,False,True
26,510,False,False,False
39,158,False,False,False
21,895,True,False,True
38,2133,True,False,True
22,965,True,False,True
67,2704,True,False,False
37,602,False,False,False
14,628,True,False,False
62,447,True,False,False
30,2794,False,False,False
52,2367,False,False,True
44,222,True,False,True
20,641,True,True,False
27,787,False,True,False
42,672,True,False,True
50,551,True,False,False
26,965,False,False,True
25,496,True,False,False
15,1089,True,False,False
65,502,True,False,False
38,2704,True,False,False
48,577,True,False,True
44,3857,False,False,True
7,1969,True,False,False
43,292,False,False,False
23,334,True,False,False
40,565,False,False,False
44,362,False,True,False
37,1431,False,True,False
45,547,True,False,True
29,2700,False,False,True
47,965,True,False,False
35,1214,False,False,True
51,632,True,False,False
26,605,False,False,True
23,1789,False,False,False
31,2125,True,False,True
38,1874,False,False,True
66,544,True,False,False
46,1120,False,False,False
14,1023,False,True,False
24,109,True,False,False
27,391,True,True,False
20,170,True,False,False
54,1676,False,False,True
36,967,True,False,False
56,458,False,False,True
35,2586,True,True,False
38,1091,False,False,False
45,296,True,False,False
43,508,False,False,True
29,591,False,False,False
33,1849,False,False,False
42,3434,True,False,True
21,302,False,True,False
39,361,True,False,False
47,399,False,False,True
49,1671,True,True,False
19,872,False,True,True
37,460,False,True,False
18,447,True,False,False
15,757,False,True,False
43,543,False,False,False
26,239,True,False,False
12,169,True,False,False
60,121,True,False,True
48,2866,True,False,True
56,3068,True,False,True
66,2586,True,False,False
27,651,False,False,False
37,106,False,False,True
54,67,False,False,True
29,2232,True,False,True
52,3755,False,False,True
29,456,True,False,False
31,888,False,False,False
12,861,True,True,False
24,496,True,True,False
20,409,False,True,True
67,430,False,False,False
59,1744,False,False,False
29,1076,True,False,False
31,67,True,False,False
38,163,True,False,True
68,1123,True,False,False
38,676,True,False,False
28,867,False,True,False
23,834,False,True,True
37,3455,False,False,True
37,239,True,True,True
47,771,True,False,True
39,868,False,True,False
39,1852,False,False,True
44,2169,True,False,True
35,577,True,False,True
43,581,True,False,False
58,641,True,False,False
17,496,False,False,True
52,352,True,False,True
53,419,True,False,False
49,2020,True,False,True
31,762,True,False,False
53,1436,True,False,True
43,343,True,False,True
38,349,False,True,False
51,295,False,False,True
18,337,True,False,False
56,302,True,False,True
50,1269,True,False,False
39,1167,False,True,True
40,3866,False,False,False
43,1035,False,True,False
50,3105,False,False,False
25,895,True,True,True
29,272,False,False,False
26,3846,False,False,True
61,406,False,False,False
29,2117,False,False,True
52,2218,True,False,False
40,2614,False,False,False
55,2092,True,False,True
48,101,True,False,False
40,1642,True,False,True
45,1671,False,False,True
19,3832,False,False,True
23,2310,False,False,True
50,337,True,False,False
43,374,False,True,False
20,109,False,False,True
55,2227,False,False,False
42,2761,True,False,False
45,1756,False,False,True
40,214,False,True,False
45,2106,True,False,False
46,109,False,False,False
19,534,False,False,False
25,589,False,True,False
45,1046,False,False,False
41,489,True,False,True
37,3560,False,False,True
44,2504,False,False,False
31,1590,False,False,True
27,358,True,True,False
31,2133,False,False,False
59,2960,False,False,True
19,305,True,False,False
39,646,False,False,False
25,657,False,True,False
55,1128,False,False,False
64,325,False,False,False
37,1020,True,True,False
37,1080,False,True,False
38,365,True,True,False
52,1990,True,False,True
58,328,False,False,True
37,725,False,True,False
62,592,True,False,False
26,3718,False,False,True
19,362,True,False,False
45,1096,False,False,False
62,405,False,False,False
24,1121,False,False,False
26,1164,False,True,False
57,599,False,False,True
43,3892,True,False,True
59,1154,False,False,False
33,2232,False,False,True
49,368,False,False,True
35,2755,False,False,True
24,1765,False,False,True
41,3800,True,False,True
21,282,True,True,True
45,432,True,False,True
68,1269,True,False,False
39,2433,False,False,True
29,901,True,False,False
59,2171,False,False,True
70,1464,False,True,False
22,898,True,True,False
26,361,True,True,False
50,519,True,False,True
37,358,False,True,False
51,214,True,False,False
54,160,False,True,False
15,590,False,False,False
45,362,True,False,True
11,599,True,True,False
57,2370,True,False,True
7,175,True,False,True
43,2248,False,False,True
69,925,True,False,False
52,2047,True,False,True
47,116,True,True,False
16,1744,False,False,False
40,599,True,True,True
56,678,False,False,True
59,689,False,False,True
36,262,True,False,True
74,251,True,False,False
36,1723,False,False,True
33,1671,False,False,True
59,588,False,False,False
26,612,True,True,False
41,2279,True,False,True
43,1773,False,False,True
31,3028,False,False,False
32,3252,False,False,True
58,2314,True,False,True
35,258,False,False,False
42,817,True,False,True
9,569,False,False,False
22,541,True,True,False
30,223,True,False,False
16,666,False,False,False
27,197,True,False,True
47,1194,False,False,False
49,314,False,False,False
30,2153,False,False,True
53,2561,True,False,True
40,2125,False,True,False
21,731,False,True,True
45,719,True,True,True
25,213,True,False,False
22,3858,False,False,True
60,308,False,False,True
57,954,True,False,False
24,1851,True,True,True
55,2218,True,False,False
60,1430,False,False,True
38,160,False,False,True
60,946,True,False,True
52,1009,False,False,True
60,677,True,False,True
47,802,True,False,False
51,1516,True,False,True
62,365,False,False,False
62,821,False,False,True
38,249,True,False,True
34,328,True,True,False
39,271,True,False,False
44,1670,True,False,True
12,543,True,False,False
47,989,False,True,False
15,545,True,False,False
23,1874,False,False,False
51,3968,True,False,True
39,2581,False,False,False
52,468,False,False,False
43,1044,True,True,True
67,744,True,False,False
22,618,False,True,False
23,214,True,False,False
23,416,False,True,False
27,1033,True,True,False
28,488,False,False,True
68,631,False,False,False
49,581,True,False,False
38,270,True,False,False
43,1162,True,False,False
56,1679,True,False,True
10,1183,True,False,False
52,3302,False,False,True
52,3297,False,False,True
60,200,True,False,False
52,3218,True,False,False
44,1587,True,False,False
53,214,True,False,True
56,1858,True,False,True
12,532,True,False,False
41,2342,True,False,True
48,3175,False,False,False
42,862,True,False,True
25,1877,False,False,True
19,534,False,True,True
33,173,True,True,False
10,2640,True,False,False
17,368,True,False,False
17,1249,False,False,False
47,1622,True,False,True
59,2342,True,False,False
26,1075,True,True,False
19,545,True,False,False
42,373,False,False,True
31,224,False,False,False
54,3789,True,False,True
49,1916,False,True,False
68,1182,False,False,False
46,444,False,False,True
36,1205,True,True,False
48,342,True,False,False
51,101,False,False,False
38,1522,True,False,False
26,1334,True,False,True
23,2704,True,False,True
15,455,True,False,False
63,452,False,False,False
24,348,False,True,False
55,3953,False,False,False
43,1440,True,False,True
40,3560,False,False,True
18,315,False,False,False
47,862,False,False,False
14,141,False,False,True
46,3843,False,False,True
61,562,True,False,False
44,2297,False,False,True
14,247,True,False,False
24,312,False,True,True
68,214,False,True,False
56,377,False,False,True
37,325,False,True,False
19,1147,True,False,False
16,867,False,False,True
34,516,True,False,True
37,241,False,True,False
21,390,True,True,True
24,409,False,False,True
24,667,True,True,False
35,73,True,False,True
44,873,True,False,True
69,639,True,False,False
37,387,True,False,True
38,2486,False,False,False
57,2076,True,False,True
49,2475,False,False,True
50,876,False,False,True
61,228,True,False,False
20,337,False,True,False
65,1190,True,False,False
52,1096,False,False,False
33,153,False,False,True
12,1107,False,False,False
52,496,False,False,True
24,849,True,True,True
27,1504,False,False,False
52,347,True,False,False
39,264,False,False,False
45,327,True,False,True
49,1613,False,False,False
27,301,True,False,True
18,1261,False,True,True
32,337,False,False,False
45,1666,True,False,True
56,584,False,False,False
58,2556,True,False,False
60,3647,True,False,True
30,1660,False,False,False
63,3471,False,False,False
39,3090,True,False,False
33,283,True,False,False
35,3928,True,False,True
70,453,False,False,False
43,2927,True,False,True
43,3067,False,False,True
55,1440,False,True,False
33,163,True,False,False
25,1069,False,False,True
70,1012,False,False,False
45,1990,True,False,True
14,967,True,False,True
35,255,True,False,False
30,1597,True,False,True
66,758,False,False,True
40,347,True,False,False
45,620,False,False,True
65,280,False,False,False
28,748,True,True,True
55,585,False,False,False
30,3091,True,False,True
39,472,True,False,False
49,3016,True,False,True
55,475,True,False,False
28,236,True,False,False
32,2454,False,False,True
36,227,False,False,False
33,1106,False,True,False
17,2288,True,True,False
30,83,False,False,True
28,1372,True,True,False
48,1855,True,False,True
28,1237,True,True,False
44,3890,False,False,True
8,190,False,False,False
71,1389,False,True,False
36,1642,True,False,False
52,363,False,False,False
10,296,True,False,False
52,3004,False,False,True
47,802,False,True,False
9,74,False,False,True
60,980,False,False,True
11,484,False,True,False
50,201,False,False,True
48,1771,True,False,False
34,1733,False,True,False
50,160,False,True,False
57,175,True,False,True
34,224,False,False,True
35,212,False,True,False
47,2442,True,True,False
21,888,False,True,False
34,170,False,False,True
39,792,True,False,True
56,991,False,False,False
34,290,True,True,False
53,1721,False,False,False
45,1258,True,False,True
36,1608,False,False,False
53,280,True,False,True
64,3147,False,False,False
46,1046,True,False,True
41,1849,True,False,True
44,3150,True,False,False
48,1214,True,False,True
21,570,False,False,False
33,2772,False,False,False
19,229,False,False,False
43,3514,True,False,True
55,3390,False,False,False
32,224,True,False,False
59,1183,True,False,False
68,666,False,False,True
